0.000000000000000000e+00, 9.118567584606385168e+00
1.000000000000000082e-05, 9.119866921556925021e+00
2.000000000000000164e-05, 9.120516382001833122e+00
3.000000000000000415e-05, 9.121165703869358765e+00
4.000000000000000327e-05, 9.121814887241537662e+00
5.000000000000000240e-05, 9.122463932200327363e+00
6.000000000000000152e-05, 9.123112838827596605e+00
7.000000000000000742e-05, 9.123761607205130630e+00
8.000000000000000654e-05, 9.124410237414634750e+00
9.000000000000000567e-05, 9.125058729537729008e+00
1.000000000000000048e-04, 9.125707083655944629e+00
1.100000000000000039e-04, 9.126355299850740010e+00
1.200000000000000030e-04, 9.127003378203482953e+00
1.300000000000000157e-04, 9.127651318795461322e+00
1.400000000000000148e-04, 9.128299121707877717e+00
1.500000000000000140e-04, 9.128946787021849474e+00
1.600000000000000131e-04, 9.129594314818424650e+00
1.700000000000000122e-04, 9.130241705178550049e+00
1.800000000000000113e-04, 9.130888958183103199e+00
1.900000000000000105e-04, 9.131536073912876361e+00
2.000000000000000096e-04, 9.132183052448578309e+00
2.100000000000000087e-04, 9.132829893870836102e+00
2.200000000000000078e-04, 9.133476598260191537e+00
2.300000000000000070e-04, 9.134123165697111801e+00
2.400000000000000061e-04, 9.134769596261978819e+00
2.500000000000000052e-04, 9.135415890035091024e+00
2.600000000000000314e-04, 9.136062047096668692e+00
2.700000000000000577e-04, 9.136708067526850385e+00
2.800000000000000839e-04, 9.137353951405687624e+00
2.900000000000001101e-04, 9.137999698813162652e+00
3.000000000000001363e-04, 9.138645309829165342e+00
3.100000000000001626e-04, 9.139290784533509182e+00
3.200000000000001888e-04, 9.139936123005929502e+00
3.300000000000002150e-04, 9.140581325326078144e+00
3.400000000000002413e-04, 9.141226391573525234e+00
3.500000000000002675e-04, 9.141871321827762742e+00
3.600000000000002937e-04, 9.142516116168199147e+00
3.700000000000003200e-04, 9.143160774674170099e+00
3.800000000000003462e-04, 9.143805297424925982e+00
3.900000000000003724e-04, 9.144449684499635467e+00
4.000000000000003986e-04, 9.145093935977392618e+00
4.100000000000004249e-04, 9.145738051937206237e+00
